Heat_Number,Date,BOF Grade Code,Hot Metal Addn. Weight,Scrap Addn. Weight,Lime Into Converter,Dolomite Into Converter,Lime Into Ladle,Iron Ore Into Converter,SIMN Into Ladle,FESI Into Ladle,FEMN Into Ladle,Measered O2 Mainblow II,Duration of Mainblow I/II,Measered O2 2nd Blow,HM_P,HM_S,HM_Si,Total_FA_Ladle,HM_Ratio,O2_per_ton_HM,Lime_Dolo_Ratio,SiMn_FA_Fraction,Grade_Encoded,C,Mn,P,S,Si,FeO,CaO,SiO2,Al2O3,MnO,MgO,P2O5,Basicity,Slag_SP_Index
24208096,2024-09-03,2062BK1,135.2,10.2,10617.0,1110.0,718.0,1191.0,1688.0,253.0,0.0,6674.0,1211.0,0.0,0.1334642857142857,0.0325,0.7296785714285715,1941.0,0.9298486932535776,49.36390532507868,9.564864864856249,0.8696548171041373,6,0.2,0.75,0.023,0.023,0.22,1.9,42.8,32.0,6.5,2.9,10.21,0.032,1.3374582044311116,1.2624996312793133
24208111,2024-09-03,1786550D,122.5,0.0,7974.0,0.0,808.0,1919.0,1769.0,277.0,0.0,6632.0,1255.0,0.0,0.1334642857142857,0.0325,0.7296785714285715,2046.0,0.9999999999918368,54.13877550976213,7973999999999.999,0.8646138807424905,3,0.23,0.71,0.02,0.02,0.23,29.694,45.14,12.78,0.44,1.22,6.71,2.48,3.5318050230811364,1.0627427898763981
24208098,2024-09-03,2062BK1,127.8,10.0,7905.0,1119.0,712.0,2546.0,1731.0,273.0,0.0,6625.0,1223.0,0.0,0.1334642857142857,0.0325,0.7296785714285715,2004.0,0.9274310594998008,51.83881064122192,7.064343163532561,0.8637724550893894,6,0.18,0.75,0.023,0.015,0.22,2.298,45.04,32.63,5.8,1.93,8.53,0.03,1.3802825534001408,1.289472930802485
24208133,2024-09-04,2062BK1,118.41,9.69,9567.0,0.0,723.0,4999.0,1755.0,260.0,0.0,6152.0,1160.0,260.0,0.1357575757575757,0.0334545454545454,0.7875454545454545,2015.0,0.9243559718897396,51.95507136177726,9567000000000.0,0.8709677419350517,6,0.21,0.77,0.022,0.019,0.2,19.873,56.9,13.76,0.87,1.26,3.96,1.99,4.134873919046581,1.6917405006838317
24208127,2024-09-04,2062BK1,123.47,10.08,8439.0,0.0,611.0,3698.0,1813.0,280.0,0.0,6109.0,1138.0,360.0,0.1357575757575757,0.0334545454545454,0.7875454545454545,2093.0,0.9245226506857018,49.477605895768384,8438999999999.999,0.8662207357855393,6,0.2,0.75,0.021,0.02,0.2,30.133,49.75,12.77,0.43,0.96,2.62,2.04,3.8955445932190123,1.1595655416744362
24308134,2024-09-04,2062BK1,125.62,10.0,8706.0,1992.0,699.0,4209.0,1708.0,288.0,0.0,6063.0,1037.0,0.0,0.1357575757575757,0.0334545454545454,0.7875454545454545,1996.0,0.9262645627420272,48.264607546184806,4.370481927708649,0.8557114228452627,6,0.21,0.8,0.028,0.028,0.22,31.954,48.46,11.74,0.44,1.03,3.18,1.87,4.1274167447406525,1.1090513788763017
24308132,2024-09-04,2062BK1,132.53,10.52,8769.0,2004.0,748.0,4082.0,1705.0,277.0,0.0,6521.0,1110.0,300.0,0.1357575757575757,0.0334545454545454,0.7875454545454545,1982.0,0.9264592799655612,49.20395382140494,4.375748502991828,0.8602421796161149,6,0.17,0.72,0.022,0.027,0.22,30.766,49.55,12.22,0.43,0.98,2.74,1.99,4.054496358726782,1.1526740642519833
24108170,2024-09-04,2830C20HMNAK,127.79,9.8,8523.0,2409.0,556.0,3788.0,2024.0,101.0,466.0,3678.0,584.0,0.0,0.1357575757575757,0.0334545454545454,0.7875454545454545,2591.0,0.9287738934448088,28.781594803750043,3.537982565378357,0.7811655731374831,15,0.211,1.097,0.028,0.021,0.23,21.058,54.43,14.63,0.55,1.24,4.09,2.62,3.7201831727154673,1.5251197848076439
24208163,2024-09-04,2062BK1,119.84,10.0,9387.0,0.0,726.0,4315.0,1792.0,310.0,0.0,5589.0,1176.0,0.0,0.1357575757575757,0.0334545454545454,0.7875454545454545,2102.0,0.9229821318474816,46.63718291015823,9387000000000.0,0.8525214081822776,6,0.195,0.871,0.027,0.02,0.237,28.972,50.62,12.26,0.5,1.04,3.0,2.22,4.1285376396705,1.2276574588315186
24208149,2024-09-04,2830C20MMNC,124.66,9.65,9537.0,0.0,712.0,4344.0,1755.0,246.0,0.0,156.0,45.0,6360.0,0.1357575757575757,0.0334545454545454,0.7875454545454545,2001.0,0.928151291780745,1.2514038183759717,9537000000000.0,0.877061469264929,17,0.224,0.966,0.024,0.021,0.236,23.143,52.971,14.931,0.991,1.185,2.593,2.727,3.5474819180283954,1.3912278397898885
24308221,2024-09-05,2830C20MMNC,126.07,10.61,10167.0,0.0,698.0,5656.0,1758.0,318.0,0.0,6352.0,2079.0,322.0,0.1436451612903226,0.0354516129032258,0.8818387096774194,2076.0,0.9223734269759848,50.3847069084605,10167000000000.0,0.846820809248147,17,0.199,0.661,0.015,0.02,0.19,24.369,49.64,18.66,0.41,0.97,2.61,2.03,2.660093242591501,1.1536137578433652
24208197,2024-09-05,2062BK1,124.81,10.0,8880.0,0.0,759.0,4534.0,1752.0,280.0,0.0,4988.0,965.0,0.0,0.1436451612903226,0.0354516129032258,0.8818387096774194,2032.0,0.9258215265861152,39.96474641422991,8880000000000.0,0.8622047244090245,6,0.2,0.74,0.017,0.019,0.19,23.0,50.0,17.92,0.41,0.87,2.96,2.17,2.790022878187601,1.2218665233009947
24208217,2024-09-05,2830C20MMNC,125.81,10.11,5979.0,0.0,561.0,1643.0,1569.0,263.0,0.0,6193.0,1152.0,0.0,0.1436451612903226,0.0354516129032258,0.8818387096774194,1832.0,0.9256180105876572,49.225021857966574,5979000000000.0,0.856441048034467,17,0.21,0.76,0.024,0.033,0.22,4.943,49.26,28.09,3.9,4.27,7.64,0.18,1.7535865579723042,1.491190894230187
24208227,2024-09-05,2062BK1,124.53,10.34,9039.0,3138.0,558.0,3063.0,1752.0,270.0,0.0,6036.0,969.0,0.0,0.1436451612903226,0.0354516129032258,0.8818387096774194,2022.0,0.9233335804780654,48.470248132590775,2.8804971319302486,0.8664688427295418,6,0.22,0.77,0.035,0.037,0.22,5.079,49.77,27.45,3.86,4.35,7.52,0.21,1.8130487049652109,1.5299723332308641
24208215,2024-09-05,2062BK1,123.05,10.24,11331.0,999.0,555.0,2984.0,1495.0,304.0,287.0,6072.0,1050.0,0.0,0.1436451612903226,0.0354516129032258,0.8818387096774194,2086.0,0.9231750318784367,49.34579439212234,11.342342342330989,0.716682646212504,6,0.19,0.73,0.025,0.027,0.18,25.538,54.19,19.49,0.47,1.01,3.61,2.4,2.7802575547688675,1.2034466677030358
24208222,2024-09-05,2062BK1,125.67,11.34,11784.0,2004.0,553.0,809.0,1758.0,260.0,0.0,6637.0,1086.0,0.0,0.1436451612903226,0.0354516129032258,0.8818387096774194,2018.0,0.9172323188021516,52.81292273372473,5.88023952095515,0.8711595639242462,6,0.2,0.74,0.029,0.026,0.2,24.246,51.76,17.48,0.54,1.25,3.71,2.55,2.960929008637949,1.2404438373235556
24308216,2024-09-05,2830C20MMNC,129.16,9.8,9765.0,0.0,697.0,5936.0,1779.0,316.0,0.0,6298.0,1179.0,326.0,0.1436451612903226,0.0354516129032258,0.8818387096774194,2095.0,0.929476108225896,48.76122638550046,9765000000000.0,0.8491646778038906,17,0.212,0.691,0.015,0.028,0.192,15.851,52.06,18.58,1.08,1.29,7.45,2.15,2.8017867714331848,1.5119656133828998
24208187,2024-09-05,2830C20MMNC,122.82,10.52,8589.0,0.0,803.0,4485.0,1738.0,273.0,0.0,6053.0,1227.0,313.0,0.1436451612903226,0.0354516129032258,0.8818387096774194,2011.0,0.921103944795852,49.28350431485684,8588999999999.999,0.8642466434605349,17,0.19,0.73,0.024,0.018,0.164,27.426,51.85,12.59,0.66,1.01,3.0,2.14,4.118020808514018,1.2956993277856912
24308240,2024-09-06,SEQRFE550D,130.1,9.9,10959.0,1485.0,705.0,3031.0,1725.0,264.0,0.0,6665.0,1159.0,0.0,0.1371904761904762,0.0334285714285714,0.948809523809524,1989.0,0.9292857142790766,51.22982321251938,7.37979797979301,0.8672699849166077,73,0.21,0.87,0.03,0.025,0.21,22.445,51.84,17.71,0.84,1.33,2.07,2.28,2.926994523177686,1.2909652355812333
24208267,2024-09-06,2062BK1,118.24,12.14,2094.0,993.0,814.0,3305.0,1836.0,270.0,0.0,6103.0,1313.0,266.0,0.1371904761904762,0.0334285714285714,0.948809523809524,2106.0,0.9068875594346764,51.6153585922563,2.1087613293030123,0.8717948717944578,6,0.19,0.81,0.037,0.027,0.19,26.349,53.327,19.498,0.634,0.67,2.925,2.322,2.7348581978563,1.1631259815041004
24208265,2024-09-06,2062BK1,131.3,0.0,4566.0,0.0,814.0,1655.0,1762.0,321.0,0.0,3203.0,1739.0,0.0,0.1371904761904762,0.0334285714285714,0.948809523809524,2083.0,0.999999999992384,24.394516374528603,4566000000000.0,0.8458953432545147,6,0.18,0.79,0.03,0.016,0.18,21.102,50.735,17.677,1.051,1.255,3.979,2.618,2.8699513519628916,1.3082774626095928
24208258,2024-09-06,2830C20MMNC,124.89,11.96,10401.0,0.0,759.0,1963.0,1755.0,250.0,0.0,6228.0,1278.0,0.0,0.1371904761904762,0.0334285714285714,0.948809523809524,2005.0,0.912605042010138,49.86788373728987,10401000000000.0,0.8753117206978178,17,0.213,0.819,0.033,0.023,0.227,25.596,53.666,22.388,0.984,0.583,3.769,1.834,2.3969806601456067,1.118391163905387
24308249,2024-09-06,SEQRFE550D,123.55,9.8,10941.0,474.0,694.0,5211.0,1738.0,281.0,0.0,5989.0,1170.0,0.0,0.1371904761904762,0.0334285714285714,0.948809523809524,2019.0,0.9265091863447582,48.4743019016716,23.08227848096396,0.8608221892021491,73,0.23,0.93,0.019,0.021,0.2,20.369,51.934,17.886,0.845,0.71,4.502,2.117,2.9034494325487783,1.3575386867419492
24308266,2024-09-06,SEQRFE550D,121.8,10.52,2658.0,0.0,593.0,4773.0,1751.0,308.0,0.0,6452.0,1411.0,0.0,0.1371904761904762,0.0334285714285714,0.948809523809524,2059.0,0.9204957678285935,52.97208538544358,2658000000000.0,0.850412821757722,73,0.23,0.88,0.029,0.024,0.22,25.674,51.953,14.434,0.867,0.74,2.813,2.201,3.599099411153447,1.2952953202523128
24308254,2024-09-06,SEQRFE550D,121.22,12.0,6003.0,999.0,679.0,4336.0,1745.0,274.0,0.0,6318.0,1156.0,0.0,0.1371904761904762,0.0334285714285714,0.948809523809524,2019.0,0.9099234349128515,52.12011219227751,6.009009009002994,0.8642892521045744,73,0.22,0.92,0.023,0.019,0.23,2.8015,51.981,26.4095,5.5525,2.587,8.5525,0.348,1.9681944681092747,1.7794399561823906
24208289,2024-09-07,2830C20MMNC,124.37,12.07,8520.0,2952.0,561.0,2962.0,1762.0,260.0,0.0,6469.0,1060.0,0.0,0.1350333333333333,0.0359,0.8886333333333333,2022.0,0.9115362063844068,52.01415132224801,2.88617886178764,0.8714144411469479,17,0.214,0.799,0.02,0.03,0.186,18.791,56.695,15.713,0.716,0.739,3.763,2.141,3.607929235077002,1.6430952035936823
24208297,2024-09-07,2062BK1,120.79,8.25,8433.0,2010.0,561.0,2942.0,1782.0,263.0,0.0,6091.0,1007.0,0.0,0.1350333333333333,0.0359,0.8886333333333333,2045.0,0.9360663360125848,50.426359797579046,4.195522388057614,0.8713936430313587,6,0.2,0.72,0.02,0.034,0.23,26.411,48.391,15.862,0.819,1.16,3.503,2.369,3.050557902036185,1.144698869281355
24208303,2024-09-07,2062BK1,118.21,12.06,9066.0,2001.0,553.0,2815.0,1796.0,257.0,0.0,6020.0,977.0,0.0,0.1350333333333333,0.0359,0.8886333333333333,2053.0,0.9074230444391848,50.9263175699947,4.530734632681394,0.874817340476924,6,0.2,0.79,0.02,0.028,0.21,26.39,49.585,14.689,0.754,0.798,4.456,2.037,3.375425459496256,1.207035053554041
24208320,2024-09-07,2062BK1,116.46,12.06,10320.0,0.0,707.0,2936.0,1519.0,304.0,0.0,6503.0,1677.0,0.0,0.1350333333333333,0.0359,0.8886333333333333,1823.0,0.9061624649789438,55.83891464832699,10320000000000.0,0.8332419089408485,6,0.2,0.8,0.017,0.027,0.23,27.277,50.224,15.153,0.765,0.708,2.453,2.085,3.3142404645638113,1.1836628879828428
24208311,2024-09-07,2062BK1,119.78,11.44,7386.0,339.0,712.0,3370.0,1853.0,267.0,0.0,6010.0,1142.0,353.0,0.1350333333333333,0.0359,0.8886333333333333,2120.0,0.9128181679552446,50.17532142218922,21.78761061940476,0.8740566037731726,6,0.2,0.77,0.02,0.03,0.16,25.094,51.605,16.959,0.687,0.601,2.7,2.029,3.0427476415094334,1.2271127597850384
24308294,2024-09-07,2830C20MMNC,123.69,11.87,8856.0,1290.0,701.0,3742.0,1747.0,284.0,0.0,6500.0,1248.0,0.0,0.1350333333333333,0.0359,0.8886333333333333,2031.0,0.912437297131068,52.550731667454514,6.865116279064446,0.8601674052186804,17,0.2,0.78,0.028,0.034,0.21,25.298,52.406,14.434,0.856,0.736,2.746,2.209,3.630481468652581,1.3189540180706214
24308373,2024-09-08,2062BK1,121.84,11.25,10194.0,996.0,701.0,3642.0,1737.0,268.0,0.0,6494.0,1657.0,379.0,0.139375,0.0437916666666666,0.9694166666666666,2005.0,0.9154707340828352,53.29940906062623,10.234939759025869,0.8663341645880966,6,0.17,0.79,0.017,0.033,0.2,18.92,54.395,17.673,0.91,0.675,3.354,2.511,3.0776847346384524,1.4864458654424222
24308343,2024-09-08,2062BK1,121.38,11.45,11772.0,0.0,705.0,4203.0,1747.0,298.0,0.0,6442.0,1863.0,0.0,0.139375,0.0437916666666666,0.9694166666666666,2045.0,0.9137995934584524,53.07299390300648,11772000000000.0,0.8542787286059392,6,0.18,0.75,0.017,0.022,0.19,22.811,50.786,16.727,0.844,1.275,3.897,2.195,3.03598756575801,1.284453324565619
24108374,2024-09-08,2830C20MMNC,120.24,11.91,10689.0,1176.0,699.0,2814.0,1783.0,271.0,0.0,6399.0,1126.0,0.0,0.139375,0.0437916666666666,0.9694166666666666,2054.0,0.9098751418773372,53.21856287380889,9.089285714277985,0.8680623174289834,17,0.17,0.74,0.023,0.04,0.18,23.744,49.826,16.823,0.883,1.024,3.992,2.229,2.9616024726581074,1.2282094261486887
24308310,2024-09-08,2830C20MMNC,125.72,12.06,10260.0,0.0,693.0,4549.0,1785.0,275.0,0.0,6287.0,1172.0,0.0,0.139375,0.0437916666666666,0.9694166666666666,2060.0,0.9124691537167045,50.00795418350296,10260000000000.0,0.8665048543685114,17,0.188,0.88,0.027,0.03,0.241,26.577,50.15,14.311,0.713,0.767,4.193,2.012,3.5040525433202907,1.2264912323607815
24208363,2024-09-08,2062BK1,124.88,0.0,8085.0,0.0,712.0,6123.0,1762.0,273.0,0.0,6205.0,1130.0,251.0,0.139375,0.0437916666666666,0.9694166666666666,2035.0,0.9999999999919924,49.68770019178661,8084999999999.999,0.8658476658472404,6,0.2,0.81,0.017,0.024,0.23,18.802,54.476,17.724,0.906,0.671,3.353,2.517,3.0733991537376584,1.491389930736168
24208340,2024-09-08,SEQRFE550D,124.12,12.07,8940.0,2490.0,176.0,3520.0,1833.0,280.0,0.0,6205.0,999.0,0.0,0.139375,0.0437916666666666,0.9694166666666666,2113.0,0.9113738159856718,49.99194328029333,3.590361445781691,0.8674869853285057,73,0.23,0.83,0.022,0.03,0.24,28.386,49.726,14.709,0.761,0.719,2.331,2.024,3.3804214819850444,1.153842583998515
24208335,2024-09-08,2062BK1,120.64,12.65,8328.0,2475.0,564.0,2990.0,1772.0,287.0,0.0,6390.0,1046.0,257.0,0.139375,0.0437916666666666,0.9694166666666666,2059.0,0.90509415559378,52.96750663086068,3.3648484848471254,0.8606119475469352,6,0.17,0.78,0.025,0.027,0.16,28.145,49.575,15.01,0.77,0.725,2.349,2.077,3.30257810938645,1.1487394568542035
24208326,2024-09-08,2062BK1,124.77,12.06,11244.0,0.0,715.0,3754.0,1370.0,348.0,294.0,6097.0,1484.0,0.0,0.139375,0.0437916666666666,0.9694166666666666,2012.0,0.9118614338894114,48.86591328004435,11244000000000.0,0.6809145129221268,6,0.18,0.75,0.031,0.028,0.22,27.593,50.36,14.34,0.58,1.07,2.53,2.18,3.511610069032843,1.2009348023083894
24308379,2024-09-09,2062BK1,126.98,10.52,10437.0,0.0,693.0,2944.0,1799.0,285.0,0.0,6791.0,1587.0,554.0,0.1364,0.0501,1.0031666666666663,2084.0,0.9234909090841928,53.480863127630485,10437000000000.0,0.863243761995747,6,0.21,0.77,0.015,0.036,0.21,25.705,50.61,14.41,0.81,1.08,4.0,1.94,3.5119006314620775,1.2615913849835478
24108425,2024-09-09,2062BK1,126.57,10.25,9294.0,1227.0,717.0,5250.0,1737.0,305.0,0.0,6509.0,989.0,0.0,0.1364,0.0501,1.0031666666666663,2042.0,0.9250840520324144,51.42608833016176,7.574572127133191,0.8506366307537461,6,0.18,0.75,0.022,0.036,0.21,22.667,50.513,18.624,0.85,0.71,2.985,2.15,2.7121073825503355,1.2233120216991187
24108445,2024-09-10,2062BK1,126.88,10.0,10968.0,864.0,687.0,4206.0,1804.0,278.0,0.0,6495.0,1173.0,0.0,0.1368846153846153,0.0374230769230769,0.8888846153846154,2082.0,0.9269433080002416,51.19010088232038,12.694444444429752,0.8664745437075569,6,0.2,0.75,0.022,0.026,0.2,0.479,48.05,30.804,7.864,0.766,10.004,0.016,1.5598117188768057,1.5359289093466308
24108447,2024-09-10,1786500D,122.8,10.2,10629.0,0.0,727.0,4469.0,1814.0,275.0,0.0,6255.0,1258.0,0.0,0.1368846153846153,0.0374230769230769,0.8888846153846154,2089.0,0.9233082706697496,50.93648208427576,10629000000000.0,0.8683580660599003,2,0.22,0.75,0.026,0.031,0.181,2.531,48.141,29.486,7.254,0.76,9.704,0.162,1.632617763760301,1.5035604972203136
24108443,2024-09-10,1786500D,128.98,0.0,10785.0,0.0,697.0,5626.0,1808.0,298.0,0.0,6132.0,1243.0,0.0,0.1368846153846153,0.0374230769230769,0.8888846153846154,2106.0,0.999999999992247,47.54225461274972,10785000000000.0,0.8584995251657842,2,0.22,0.73,0.026,0.034,0.173,0.877,47.882,31.012,6.318,0.629,10.991,0.04,1.5439331893077095,1.5014738162433363
24108429,2024-09-10,2062BK1,124.63,9.79,11526.0,1257.0,697.0,5042.0,1726.0,301.0,0.0,6781.0,1031.0,0.0,0.1368846153846153,0.0374230769230769,0.8888846153846154,2027.0,0.9271685760978488,54.40905078990284,9.169451073978385,0.8515046867287364,6,0.22,0.78,0.027,0.028,0.18,22.515,49.405,18.531,0.816,0.892,4.048,2.32,2.665929203539823,1.2036202402124394
24108435,2024-09-10,1786500D,123.12,12.32,11124.0,1329.0,694.0,4826.0,1725.0,301.0,0.0,6697.0,1149.0,0.0,0.1368846153846153,0.0374230769230769,0.8888846153846154,2026.0,0.9090372120429044,54.39408706908387,8.370203160264582,0.8514313919048118,2,0.206,0.731,0.023,0.028,0.207,24.603,48.919,16.721,0.738,0.825,4.719,1.944,2.925427580432962,1.1837628554143982
24108437,2024-09-10,2062BK1,124.5,12.02,11202.0,1140.0,704.0,3666.0,1813.0,299.0,0.0,348.0,74.0,0.0,0.1368846153846153,0.0374230769230769,0.8888846153846154,2112.0,0.9119542924046884,2.795180722869115,9.826315789465063,0.8584280303026238,6,0.21,0.75,0.03,0.038,0.23,23.785,49.399,16.651,0.848,0.934,4.478,2.384,2.966550564496757,1.2216287063827684
24308450,2024-09-10,S.TOWER6VAN,125.2,5.26,10098.0,1710.0,826.0,5274.0,2572.0,129.0,505.0,6002.0,1035.0,310.0,0.1368846153846153,0.0374230769230769,0.8888846153846154,3206.0,0.9596811283078364,47.93929712421774,5.905263157891284,0.8022457891451023,67,0.17,1.3,0.023,0.028,0.23,1.049,49.442,29.724,5.566,3.444,8.57,0.077,1.663313708999159,1.6066159745239488
24308446,2024-09-10,2830C20MMNC,126.57,11.34,10860.0,999.0,801.0,4664.0,1776.0,262.0,0.0,6495.0,1154.0,0.0,0.1368846153846153,0.0374230769230769,0.8888846153846154,2038.0,0.917772460293541,51.315477600921895,10.870870870859989,0.8714425907748423,17,0.185,0.732,0.017,0.023,0.204,27.084,47.335,16.316,1.014,0.712,4.204,1.932,2.9009621866764723,1.0906430727402596
24308430,2024-09-10,2062BK1,126.2,10.52,11073.0,2709.0,698.0,5040.0,1762.0,298.0,0.0,6630.0,1257.0,281.0,0.1368846153846153,0.0374230769230769,0.8888846153846154,2060.0,0.9230544177814288,52.53565768579607,4.087486157252091,0.8553398058248275,6,0.18,0.77,0.027,0.03,0.22,19.533,52.413,18.202,0.844,0.669,4.615,2.142,2.879360544965115,1.388938944244223
24308426,2024-09-10,2062BK1,126.96,10.51,10374.0,2406.0,698.0,3167.0,1748.0,281.0,0.0,6497.0,1235.0,0.0,0.1368846153846153,0.0374230769230769,0.8888846153846154,2029.0,0.9235469556927072,51.17359798321382,4.311720698252572,0.8615081320843462,6,0.2,0.75,0.026,0.037,0.23,24.313,48.966,16.964,0.749,0.807,4.685,2.002,2.886295313881521,1.1862493337855518
24308463,2024-09-10,R19,121.16,11.34,10314.0,1029.0,803.0,4662.0,1154.0,263.0,0.0,6051.0,1066.0,0.0,0.1368846153846153,0.0374230769230769,0.8888846153846154,1417.0,0.9144150943327214,49.94222515640523,10.023323615150607,0.8143966125611755,64,0.49,0.79,0.016,0.029,0.23,25.94,51.21,13.99,0.74,0.89,3.48,2.34,3.660210135086842,1.2824622473767249
24108439,2024-09-10,2062BK1,120.68,11.37,10086.0,2130.0,700.0,3823.0,1811.0,302.0,0.0,6759.0,1083.0,0.0,0.1368846153846153,0.0374230769230769,0.8888846153846154,2113.0,0.913896251412996,56.00762346655611,4.735211267603411,0.8570752484614969,6,0.19,0.74,0.023,0.027,0.21,0.877,47.731,31.144,6.367,0.629,10.962,0.041,1.5325413388986997,1.4905689838236214
24308466,2024-09-10,R19,120.4,11.59,8943.0,984.0,798.0,2355.0,1145.0,237.0,0.0,466.0,96.0,0.0,0.1368846153846153,0.0374230769230769,0.8888846153846154,1382.0,0.9121903174413806,3.870431893655561,9.088414634137106,0.8285094066564194,64,0.5,0.77,0.019,0.019,0.21,26.112,51.03,13.88,0.72,0.9,3.61,2.34,3.67624810892587,1.2759732953266825
24208514,2024-09-11,1786500D,125.3,10.12,9768.0,0.0,704.0,3105.0,1833.0,273.0,290.0,5839.0,1074.0,362.0,0.1334583333333333,0.0437916666666666,0.7167916666666666,2396.0,0.9252695318200764,46.60015961654749,9768000000000.0,0.7650250417359078,2,0.2,0.76,0.021,0.03,0.196,29.202,47.14,13.887,1.02,0.977,4.315,2.083,3.3942972350230414,1.0939893246692969
24208475,2024-09-11,2830C20MMNC,122.3,10.26,8844.0,0.0,915.0,2258.0,1785.0,297.0,0.0,6573.0,2841.0,0.0,0.1334583333333333,0.0437916666666666,0.7167916666666666,2082.0,0.9226010862935832,53.74488961525965,8844000000000.0,0.857348703169617,17,0.226,0.869,0.017,0.024,0.243,23.545,51.646,15.931,0.693,0.748,3.717,2.315,3.241652021089631,1.308255439876384
24208482,2024-09-11,2062BK1,122.9,10.08,8550.0,0.0,589.0,3885.0,1829.0,290.0,0.0,6218.0,1264.0,257.0,0.1334583333333333,0.0437916666666666,0.7167916666666666,2119.0,0.9241991276814244,50.59397884417743,8549999999999.999,0.8631429919769404,6,0.19,0.76,0.025,0.028,0.23,26.225,49.71,15.989,0.724,0.531,3.18,2.219,3.1088180112570356,1.1775435271822814
24208496,2024-09-11,2062BK1,122.53,10.22,10263.0,0.0,707.0,2707.0,1782.0,354.0,0.0,6507.0,1385.0,0.0,0.1334583333333333,0.0437916666666666,0.7167916666666666,2136.0,0.9230131826672466,53.10536195174157,10263000000000.0,0.8342696629209577,6,0.19,0.75,0.021,0.024,0.21,24.162,48.01,16.1,0.79,1.19,5.99,2.24,2.981802372523445,1.192409904875444
24308480,2024-09-11,R19,117.12,9.89,8952.0,1329.0,895.0,2822.0,1254.0,271.0,0.0,6394.0,1246.0,0.0,0.1334583333333333,0.0437916666666666,0.7167916666666666,1525.0,0.92213211557419,54.59357923450654,6.735891647850462,0.8222950819666739,64,0.5,0.75,0.021,0.017,0.21,24.283,51.539,15.664,0.666,0.721,3.491,2.238,3.2900734120651136,1.2901521978572144
24308476,2024-09-11,2062BK1,119.89,12.88,9249.0,1107.0,704.0,3407.0,1717.0,271.0,0.0,6184.0,1098.0,0.0,0.1334583333333333,0.0437916666666666,0.7167916666666666,1988.0,0.9029901333064472,51.58061556383701,8.355013550127953,0.8636820925548976,6,0.22,0.83,0.022,0.025,0.23,22.109,51.375,16.622,0.947,0.679,4.506,2.315,3.090597365096553,1.3264225963027987
24108481,2024-09-11,2062BK1,121.6,9.69,8337.0,2061.0,562.0,2821.0,1787.0,254.0,0.0,6782.0,1132.0,0.0,0.1334583333333333,0.0437916666666666,0.7167916666666666,2041.0,0.9261939218453332,55.77302631533082,4.045123726344471,0.8755512003915358,6,0.2,0.77,0.024,0.026,0.21,24.23,47.932,16.733,0.829,0.833,5.654,2.22,2.8643480339428704,1.1701005761156138
24108484,2024-09-11,2062BK1,130.53,9.56,9036.0,2553.0,554.0,2708.0,1794.0,244.0,0.0,443.0,283.0,0.0,0.1334583333333333,0.0437916666666666,0.7167916666666666,2038.0,0.9317581554648316,3.3938558185597656,3.5393654524075444,0.8802747791948575,6,0.18,0.76,0.021,0.02,0.19,25.191,49.158,16.255,0.767,0.649,4.28,2.225,3.0239911417322833,1.1860448283349823
24308483,2024-09-11,2830C20MMNC,123.16,8.97,11952.0,2208.0,698.0,2289.0,1751.0,270.0,0.0,6716.0,1098.0,0.0,0.1334583333333333,0.0437916666666666,0.7167916666666666,2021.0,0.9321123136234608,54.53069178260368,5.413043478258418,0.8664027709050637,17,0.201,0.796,0.021,0.018,0.187,25.666,49.647,16.17,0.728,0.579,3.514,2.266,3.070125533362191,1.1866768649759782
24208530,2024-09-12,R19,119.74,8.25,8457.0,0.0,800.0,2923.0,1178.0,253.0,0.0,6108.0,1387.0,263.0,0.1257692307692307,0.0349230769230769,0.9313461538461538,1431.0,0.9355418391988785,51.01052279897269,8456999999999.999,0.8232005590490404,64,0.51,0.74,0.017,0.02,0.22,31.507,49.143,12.317,0.589,0.688,2.452,2.013,3.989527520701413,1.1213462635482032
24101975,2024-09-12,2830C20MMNC,122.51,10.0,10563.0,3354.0,701.0,4716.0,1637.0,263.0,0.0,6120.0,1078.0,0.0,0.1257692307692307,0.0349230769230769,0.9313461538461538,1900.0,0.924533997427179,49.95510570524891,3.1493738819310826,0.8615789473679676,17,0.21,0.76,0.029,0.022,0.2,8.6525,53.301,24.2735,2.7385,0.756,7.2265,1.4914999999999998,2.1957609837483782,1.61876271752665
24308524,2024-09-12,2062BK1,122.24,10.51,8442.0,1116.0,693.0,3013.0,1763.0,272.0,0.0,6435.0,1123.0,0.0,0.1257692307692307,0.0349230769230769,0.9313461538461538,2035.0,0.9208286252284684,52.642342931506526,7.56451612902548,0.8663390663386407,6,0.22,0.74,0.02,0.033,0.2,24.825,49.505,15.461,0.733,0.666,5.004,2.355,3.201720346656319,1.2288083004443122
24108551,2024-09-12,2830C20MMNC,127.2,0.0,10287.0,2352.0,685.0,2399.0,1734.0,291.0,0.0,6676.0,1540.0,0.0,0.1257692307692307,0.0349230769230769,0.9313461538461538,2025.0,0.9999999999921384,52.48427672914713,4.373724489794059,0.8562962962958734,17,0.222,0.911,0.029,0.023,0.213,22.672,49.221,15.802,0.641,1.024,6.421,2.673,3.1146617730810604,1.279298245614035
