Heat_Number,Date,BOF Grade Code,Hot Metal Addn. Weight,Scrap Addn. Weight,Lime Into Converter,Dolomite Into Converter,Lime Into Ladle,Iron Ore Into Converter,SIMN Into Ladle,FESI Into Ladle,FEMN Into Ladle,Measered O2 Mainblow II,Duration of Mainblow I/II,Measered O2 2nd Blow,HM_P,HM_S,HM_Si,Total_FA_Ladle,HM_Ratio,O2_per_ton_HM,Lime_Dolo_Ratio,SiMn_FA_Fraction,Grade_Encoded,C,Mn,P,S,Si
23318680,2024-03-18,1786500D,119.99,9.26,8103.0,1113.0,760.0,2841.0,1669.0,339.0,0.0,5620.0,887.0,0.0,0.15524000000000002,0.04032,0.76396,2008.0,0.9283558994125466,46.83723643597936,7.28032345012823,0.8311752988043669,2,0.19,0.76,0.016,0.022,0.21
23318678,2024-03-18,45C8ASPRC,118.26,9.86,8781.0,1371.0,732.0,3075.0,1688.0,287.0,0.0,5654.0,894.0,331.0,0.15524000000000002,0.04032,0.76396,1975.0,0.9230408991498359,47.80991036658371,6.404814004371696,0.8546835443033647,21,0.42,0.78,0.016,0.023,0.22
23318676,2024-03-18,2062BK1,122.94,9.19,9009.0,1224.0,701.0,3009.0,1768.0,209.0,0.0,5688.0,899.0,336.0,0.15524000000000002,0.04032,0.76396,1977.0,0.9304472867559946,46.26647144911122,7.360294117641046,0.8942842690941354,6,0.2,0.74,0.015,0.024,0.21
23318674,2024-03-18,1786500D,124.43,9.27,8568.0,999.0,787.0,2923.0,1765.0,244.0,0.0,5965.0,942.0,0.0,0.15524000000000002,0.04032,0.76396,2009.0,0.9306656694021641,47.938600015688024,8.57657657656799,0.8785465405670092,2,0.19,0.79,0.02,0.025,0.202
23318672,2024-03-18,2062BK1,125.3,10.07,8733.0,927.0,848.0,3372.0,1718.0,299.0,0.0,5798.0,988.0,320.0,0.15524000000000002,0.04032,0.76396,2017.0,0.9256112875753445,46.27294493179351,9.42071197409987,0.8517600396624434,6,0.21,0.82,0.019,0.023,0.2
23318669,2024-03-18,2062BK1,123.25,0.0,8961.0,939.0,809.0,5199.0,1713.0,251.0,0.0,6042.0,6955.0,320.0,0.15524000000000002,0.04032,0.76396,1964.0,0.9999999999918864,49.0223123728274,9.543130990405173,0.8721995926675804,6,0.19,0.74,0.023,0.021,0.23
23318665,2024-03-18,2062BK1,123.8,8.85,9150.0,1536.0,959.0,3934.0,1725.0,274.0,0.0,6508.0,1264.0,312.0,0.15524000000000002,0.04032,0.76396,1999.0,0.9332830757562511,52.568659127200576,5.957031249996121,0.8629314657324347,6,0.2,0.8,0.026,0.022,0.23
23318711,2024-03-18,SAILTWR6NB,123.63,10.21,9756.0,1110.0,809.0,3909.0,2508.0,112.0,458.0,6105.0,989.0,323.0,0.15524000000000002,0.04032,0.76396,3078.0,0.9237148834360153,49.381218150534814,8.789189189181272,0.8148148148145501,69,0.16,1.32,0.031,0.024,0.23
23318715,2024-03-18,2062BK1,122.57,9.49,8142.0,1404.0,679.0,3524.0,1704.0,277.0,0.0,5990.0,1121.0,0.0,0.15524000000000002,0.04032,0.76396,1981.0,0.9281387248150225,48.870033449874605,5.799145299141169,0.8601716304892175,6,0.17,0.74,0.016,0.025,0.2
23318701,2024-03-18,1786500D,119.48,9.88,9453.0,1755.0,801.0,3795.0,1747.0,437.0,351.0,5439.0,1538.0,0.0,0.15524000000000002,0.04032,0.76396,2535.0,0.9236239950454266,45.52226313989352,5.386324786321717,0.6891518737669865,2,0.21,0.85,0.017,0.023,0.22
23118683,2024-03-18,1786500D,124.5,9.48,8991.0,1764.0,682.0,2372.0,1781.0,274.0,0.0,6751.0,1113.0,372.0,0.15524000000000002,0.04032,0.76396,2055.0,0.9292431706155454,54.22489959795803,5.096938775507315,0.8666666666662449,2,0.22,0.81,0.018,0.02,0.216
23118675,2024-03-18,45C8ASPRC,121.71,9.49,8511.0,1668.0,802.0,0.0,1519.0,199.0,0.0,6555.0,1081.0,0.0,0.15524000000000002,0.04032,0.76396,1718.0,0.9276676829197588,53.85753019428266,5.1025179856084515,0.8841676367864469,21,0.43,0.76,0.021,0.021,0.23
23118677,2024-03-18,2062BK1,123.65,9.49,8478.0,2082.0,807.0,1154.0,1675.0,240.0,0.0,6257.0,1033.0,0.0,0.15524000000000002,0.04032,0.76396,1915.0,0.928721646380286,50.60250707601615,4.072046109508131,0.8746736292423631,6,0.2,0.76,0.022,0.021,0.21
23118679,2024-03-18,1786500D,126.03,10.21,8352.0,1587.0,779.0,2559.0,1678.0,250.0,0.0,6431.0,1059.0,0.0,0.15524000000000002,0.04032,0.76396,1928.0,0.9250587198992583,51.02753312662836,5.262759924382317,0.8703319502070175,2,0.2,0.76,0.023,0.027,0.212
23118681,2024-03-18,45C8ASPRC,128.85,9.49,9318.0,2235.0,832.0,5239.0,1523.0,196.0,0.0,6417.0,1068.0,290.0,0.15524000000000002,0.04032,0.76396,1719.0,0.9314008963356123,49.80209545945051,4.169127516776658,0.8859802210582397,21,0.45,0.75,0.017,0.027,0.21
23118685,2024-03-18,45C8ASPRC,121.92,9.47,8988.0,1113.0,691.0,2815.0,1528.0,199.0,0.0,6306.0,1045.0,0.0,0.15524000000000002,0.04032,0.76396,1727.0,0.9279244995743365,51.72244094445765,8.075471698105952,0.884771279675226,21,0.44,0.74,0.016,0.026,0.22
23118687,2024-03-18,1786500D,119.37,10.49,9096.0,1788.0,719.0,1512.0,1780.0,267.0,0.0,6288.0,1044.0,0.0,0.15524000000000002,0.04032,0.76396,2047.0,0.9192206992074602,52.67655189702038,5.087248322144806,0.8695652173908796,2,0.19,0.75,0.018,0.017,0.225
23118689,2024-03-18,45C8ASPRC,120.59,9.88,9507.0,2499.0,709.0,1871.0,1526.0,203.0,0.0,6753.0,1217.0,0.0,0.15524000000000002,0.04032,0.76396,1729.0,0.9242737794058078,55.99966829707272,3.8043217286899544,0.8825910931168984,21,0.43,0.73,0.016,0.023,0.2
23118691,2024-03-18,2062BK1,120.56,9.86,9171.0,1911.0,684.0,4079.0,1780.0,267.0,0.0,6451.0,1066.0,0.0,0.15524000000000002,0.04032,0.76396,2047.0,0.92439809844407,53.508626409642424,4.799058084769859,0.8695652173908796,6,0.2,0.75,0.019,0.02,0.22
23118693,2024-03-18,2062BK1,120.52,9.47,9729.0,3036.0,692.0,1376.0,1780.0,271.0,0.0,6125.0,1014.0,0.0,0.15524000000000002,0.04032,0.76396,2051.0,0.9271482421653423,50.821440424404074,3.204545454544399,0.8678693320327314,6,0.19,0.78,0.016,0.018,0.23
23118697,2024-03-18,1786500D,123.52,10.27,10215.0,1650.0,809.0,3202.0,1722.0,341.0,0.0,6115.0,3437.0,0.0,0.15524000000000002,0.04032,0.76396,2063.0,0.9232379101508092,49.50615284934014,6.190909090905339,0.8347067377601383,2,0.2,0.77,0.025,0.021,0.223
23118699,2024-03-18,SAILTWR6NB,122.52,10.08,9498.0,1476.0,797.0,3616.0,2321.0,112.0,494.0,5900.0,1355.0,0.0,0.15524000000000002,0.04032,0.76396,2927.0,0.9239819004455205,48.155403199084596,6.434959349589136,0.7929620772118917,69,0.19,1.33,0.027,0.02,0.21
23118695,2024-03-18,45C8ASPRC,117.87,9.46,9576.0,2652.0,700.0,1845.0,1125.0,203.0,0.0,299.0,1391.0,0.0,0.15524000000000002,0.04032,0.76396,1328.0,0.9257048613765356,2.53669296680634,3.610859728505426,0.8471385542162295,21,0.45,0.72,0.016,0.02,0.24
23118704,2024-03-18,1786500D,123.07,9.68,9306.0,1500.0,787.0,2971.0,1726.0,342.0,271.0,5983.0,985.0,0.0,0.15524000000000002,0.04032,0.76396,2339.0,0.9270809792773855,48.6146095713934,6.203999999995864,0.7379221889693297,2,0.14,0.78,0.019,0.024,0.204
23118706,2024-03-18,SAILTWR6NB,125.5,10.48,9018.0,219.0,840.0,2505.0,2429.0,118.0,470.0,5993.0,1081.0,0.0,0.15524000000000002,0.04032,0.76396,3017.0,0.9229298426171282,47.75298804742826,41.17808219159279,0.8051044083524014,69,0.2,1.39,0.024,0.024,0.21
23118708,2024-03-18,ASP1239,123.88,9.88,8853.0,0.0,777.0,2862.0,1721.0,297.0,0.0,5817.0,1406.0,0.0,0.15524000000000002,0.04032,0.76396,2018.0,0.9261363636294399,46.9567323212225,8853000000000.0,0.8528245787904595,24,0.44,0.74,0.017,0.015,0.27
23118710,2024-03-18,2062BK1,121.38,10.28,9222.0,1197.0,792.0,3637.0,1734.0,301.0,0.0,5879.0,970.0,0.0,0.15524000000000002,0.04032,0.76396,2035.0,0.9219200972131102,48.434667984441965,7.704260651622636,0.8520884520880334,6,0.18,0.73,0.017,0.021,0.24
23118712,2024-03-18,2062BK1,124.08,11.68,8556.0,1005.0,924.0,3621.0,1718.0,273.0,0.0,6003.0,986.0,0.0,0.15524000000000002,0.04032,0.76396,1991.0,0.91396582203216,48.38007736904916,8.513432835812425,0.8628829733797776,6,0.2,0.76,0.016,0.023,0.24
23118714,2024-03-18,1786500D,117.08,9.68,8655.0,993.0,917.0,2444.0,1722.0,250.0,0.0,5944.0,978.0,0.0,0.15524000000000002,0.04032,0.76396,1972.0,0.9236352161492298,50.768705158432105,8.716012084583367,0.8732251521293747,2,0.18,0.75,0.017,0.02,0.19
23318744,2024-03-19,2062BK1,128.55,9.49,8112.0,1647.0,665.0,2962.0,1761.0,290.0,0.0,5962.0,968.0,0.0,0.14816000000000001,0.0398,0.7066,2051.0,0.9312518110625091,46.37884091756998,4.9253187613813445,0.8586055582638427,6,0.2,0.74,0.02,0.022,0.19
23318747,2024-03-19,2062BK1,123.95,9.08,8655.0,1977.0,768.0,3046.0,1692.0,294.0,0.0,6200.0,1004.0,0.0,0.14816000000000001,0.0398,0.7066,1986.0,0.9317447192292586,50.020169422750946,4.377845220028135,0.851963746223136,6,0.18,0.77,0.024,0.027,0.22
23318749,2024-03-19,2062ACUK1,125.58,10.27,9579.0,1539.0,798.0,3051.0,1718.0,251.0,0.0,5687.0,970.0,0.0,0.14816000000000001,0.0398,0.7066,1969.0,0.9244019138687936,45.2858735463825,6.224171539956969,0.8725241239203289,5,0.21,0.8,0.027,0.029,0.251
23318750,2024-03-19,2062BK1,128.33,9.49,11007.0,2358.0,715.0,3969.0,1741.0,271.0,0.0,6623.0,1060.0,328.0,0.14816000000000001,0.0398,0.7066,2012.0,0.9311420693590833,51.609132704343416,4.667938931295731,0.8653081510930093,6,0.2,0.77,0.027,0.028,0.24
23318746,2024-03-19,2062ACUK1,127.7,9.49,8286.0,1692.0,743.0,2990.0,1735.0,251.0,0.0,6198.0,1017.0,0.0,0.14816000000000001,0.0398,0.7066,1986.0,0.9308258619365055,48.53563038333175,4.897163120564482,0.8736153071496104,5,0.2,0.74,0.016,0.03,0.197
23318751,2024-03-19,2062BK1,125.96,9.88,9900.0,2319.0,625.0,3074.0,1742.0,268.0,0.0,6255.0,987.0,0.0,0.14816000000000001,0.0398,0.7066,2010.0,0.9272673733736214,49.658621784299314,4.269081500644989,0.8666666666662355,6,0.21,0.75,0.019,0.023,0.22
23318752,2024-03-19,2062BK1,127.53,9.5,7959.0,1794.0,773.0,3152.0,1667.0,254.0,0.0,6419.0,1010.0,0.0,0.14816000000000001,0.0398,0.7066,1921.0,0.9306721155883335,50.3332549200162,4.4364548494958544,0.8677771993748736,6,0.21,0.76,0.029,0.026,0.2
23318745,2024-03-19,2062ACUK1,121.11,9.09,8685.0,1710.0,710.0,3022.0,1772.0,251.0,0.0,5768.0,950.0,0.0,0.14816000000000001,0.0398,0.7066,2023.0,0.9301843317900909,47.62612500992795,5.078947368418082,0.8759268413243322,5,0.2,0.78,0.02,0.026,0.2
23318748,2024-03-19,2062ACUK1,125.78,10.21,9360.0,2082.0,730.0,3952.0,1747.0,255.0,0.0,6409.0,1036.0,0.0,0.14816000000000001,0.0398,0.7066,2002.0,0.9249209500630567,50.95404674788556,4.4956772334272355,0.8726273726269368,5,0.19,0.72,0.022,0.022,0.177
23318742,2024-03-19,2062ACUK1,124.73,9.2,8286.0,2307.0,718.0,3108.0,1722.0,233.0,0.0,6560.0,2180.0,0.0,0.14816000000000001,0.0398,0.7066,1955.0,0.9313073993807862,52.59360218028867,3.5916775032494184,0.8808184143218001,5,0.19,0.75,0.021,0.025,0.2
23318718,2024-03-19,1786500D,118.56,9.48,8070.0,1461.0,673.0,3335.0,1681.0,298.0,0.0,5776.0,936.0,371.0,0.14816000000000001,0.0398,0.7066,1979.0,0.9259606372936118,48.7179487175378,5.523613963035234,0.8494188984331231,2,0.19,0.73,0.022,0.027,0.201
23318736,2024-03-19,1786550DHCR,126.6,11.55,9207.0,2463.0,759.0,3057.0,1695.0,335.0,0.0,6400.0,1749.0,0.0,0.14816000000000001,0.0398,0.7066,2030.0,0.9163952225775143,50.55292259043797,3.7381242387317344,0.8349753694577168,4,0.19,0.77,0.015,0.019,0.23
23318734,2024-03-19,2062BK1,126.67,10.5,9678.0,2319.0,773.0,3714.0,1721.0,230.0,0.0,6258.0,1082.0,474.0,0.14816000000000001,0.0398,0.7066,1951.0,0.9234526499896227,49.40396305321383,4.173350582145678,0.8821117375700246,6,0.2,0.77,0.021,0.022,0.21
23318732,2024-03-19,2062BK1,130.4,0.0,11124.0,2796.0,760.0,4890.0,1726.0,329.0,0.0,6500.0,1087.0,276.0,0.14816000000000001,0.0398,0.7066,2055.0,0.9999999999923314,49.846625766488906,3.9785407725307658,0.839902676398618,6,0.18,0.77,0.02,0.022,0.23
23318728,2024-03-19,2062BK1,121.35,10.21,10767.0,2508.0,729.0,3225.0,1762.0,241.0,0.0,6082.0,973.0,275.0,0.14816000000000001,0.0398,0.7066,2003.0,0.9223928245597264,50.119489080757155,4.293062200955226,0.8796804792806392,6,0.18,0.72,0.016,0.021,0.18
23318717,2024-03-19,SAILTWR6NB,115.12,9.28,7935.0,1725.0,718.0,3568.0,2423.0,81.0,340.0,5891.0,954.0,331.0,0.14816000000000001,0.0398,0.7066,2844.0,0.9254019292530112,51.172689367171884,4.599999999997333,0.8519690576649607,69,0.18,1.33,0.03,0.027,0.23
23118733,2024-03-19,1786550DHCR,123.2,9.88,9210.0,987.0,784.0,2913.0,1715.0,301.0,0.0,5694.0,1493.0,0.0,0.14816000000000001,0.0398,0.7066,2016.0,0.9257589419828242,46.21753246715732,9.331306990872005,0.8506944444440224,4,0.19,0.77,0.014,0.017,0.23
23318726,2024-03-19,1786500D,115.02,9.88,9639.0,1614.0,757.0,4185.0,1752.0,295.0,0.0,6209.0,1144.0,327.0,0.14816000000000001,0.0398,0.7066,2047.0,0.920896717366526,53.98191618801963,5.972118959104106,0.85588666340945,2,0.21,0.78,0.035,0.025,0.207
23318724,2024-03-19,2062BK1,122.21,10.28,8967.0,1164.0,776.0,3045.0,1793.0,284.0,0.0,5909.0,957.0,0.0,0.14816000000000001,0.0398,0.7066,2077.0,0.9224092384261273,48.35119875584362,7.703608247416062,0.8632643235431569,6,0.2,0.77,0.035,0.028,0.19
23318722,2024-03-19,1786500D,119.57,9.28,8319.0,1221.0,826.0,2949.0,1847.0,275.0,0.0,5770.0,935.0,333.0,0.14816000000000001,0.0398,0.7066,2122.0,0.9279782692981919,48.256251567715516,6.813267813262233,0.8704052780391751,2,0.2,0.81,0.023,0.026,0.207
23318713,2024-03-19,SAILTWR6NB,121.71,9.49,8994.0,1509.0,798.0,3711.0,2520.0,173.0,470.0,5967.0,963.0,325.0,0.14816000000000001,0.0398,0.7066,3163.0,0.9276676829197588,49.0263741677017,5.960238568584519,0.7967119822950374,69,0.19,1.33,0.025,0.025,0.23
23318740,2024-03-19,2062ACUK1,126.22,10.93,8793.0,1584.0,768.0,2830.0,1684.0,315.0,0.0,6399.0,1117.0,0.0,0.14816000000000001,0.0398,0.7066,1999.0,0.9203062340435997,50.69719537275632,5.5511363636328594,0.8424212106048813,5,0.18,0.78,0.02,0.028,0.21
23318720,2024-03-19,1786500D,122.13,9.09,8394.0,1482.0,817.0,2998.0,1816.0,295.0,0.0,6085.0,984.0,0.0,0.14816000000000001,0.0398,0.7066,2111.0,0.9307270233125231,49.823958077050484,5.66396761133221,0.8602558029365892,2,0.2,0.73,0.023,0.025,0.204
23118735,2024-03-19,2062BK1,125.8,9.68,8967.0,1848.0,792.0,2059.0,1734.0,250.0,0.0,6552.0,1095.0,0.0,0.14816000000000001,0.0398,0.7066,1984.0,0.9285503395266568,52.08267090578631,4.852272727270101,0.8739919354834305,6,0.19,0.78,0.017,0.016,0.22
23118719,2024-03-19,SAILTWR6NB,120.95,9.5,7908.0,594.0,885.0,2458.0,2625.0,71.0,565.0,6088.0,991.0,0.0,0.14816000000000001,0.0398,0.7066,3261.0,0.9271751628905546,50.33484911078681,13.3131313131089,0.8049678012877016,69,0.19,1.32,0.02,0.019,0.23
23118743,2024-03-19,2062BK1,122.83,9.48,8547.0,1797.0,722.0,2562.0,1771.0,278.0,0.0,5837.0,968.0,0.0,0.14816000000000001,0.0398,0.7066,2049.0,0.9283500869100723,47.520963933505485,4.756260434054115,0.8643240605169037,6,0.18,0.75,0.02,0.024,0.17
23118716,2024-03-19,2062BK1,121.25,10.21,8931.0,1002.0,882.0,2459.0,1732.0,274.0,0.0,6215.0,1474.0,0.0,0.14816000000000001,0.0398,0.7066,2006.0,0.9223337897389142,51.25773195834014,8.913173652685716,0.8634097706875058,6,0.2,0.76,0.017,0.02,0.21
23118741,2024-03-19,2062BK1,123.16,9.48,8511.0,1095.0,679.0,3214.0,1773.0,271.0,0.0,5892.0,980.0,361.0,0.14816000000000001,0.0398,0.7066,2044.0,0.9285283473995136,47.84020785930627,7.772602739718929,0.8674168297451725,6,0.19,0.75,0.022,0.025,0.2
23118737,2024-03-19,2062BK1,123.8,9.68,8775.0,1704.0,829.0,2922.0,1725.0,301.0,0.0,5934.0,1062.0,0.0,0.14816000000000001,0.0398,0.7066,2026.0,0.9274797722435761,47.932148626430276,5.1496478873209215,0.8514313919048118,6,0.17,0.77,0.019,0.022,0.18
23118731,2024-03-19,1786550DHCR,124.23,9.5,9222.0,957.0,820.0,3221.0,1730.0,302.0,0.0,5744.0,1348.0,0.0,0.14816000000000001,0.0398,0.7066,2032.0,0.9289613400065134,46.236818803459414,9.636363636353567,0.8513779527554866,4,0.2,0.75,0.016,0.018,0.19
23118739,2024-03-19,2062BK1,116.57,12.69,10359.0,669.0,795.0,3021.0,1781.0,278.0,0.0,6393.0,2246.0,0.0,0.14816000000000001,0.0398,0.7066,2059.0,0.901825777495731,54.842583854723834,15.48430493271228,0.8649830014565979,6,0.19,0.74,0.018,0.019,0.19
23118729,2024-03-19,2062BK1,121.55,9.5,9369.0,2244.0,785.0,2553.0,1726.0,295.0,0.0,5891.0,1488.0,0.0,0.14816000000000001,0.0398,0.7066,2021.0,0.9275085845026516,48.46565199466503,4.175133689837712,0.8540326571000227,6,0.21,0.77,0.015,0.022,0.21
23118727,2024-03-19,1786500D,125.9,8.09,9231.0,2079.0,842.0,3122.0,1733.0,305.0,0.0,6276.0,1405.0,0.0,0.14816000000000001,0.0398,0.7066,2038.0,0.9396223598705902,49.84908657625219,4.4401154401133045,0.8503434739936946,2,0.2,0.77,0.016,0.02,0.22
23118721,2024-03-19,2062BK1,120.34,9.49,7989.0,1017.0,950.0,2492.0,1776.0,274.0,0.0,6047.0,994.0,0.0,0.14816000000000001,0.0398,0.7066,2050.0,0.9269044134566209,50.24929366752327,7.855457227130919,0.8663414634142116,6,0.2,0.77,0.028,0.024,0.2
23118725,2024-03-19,2062BK1,126.31,9.49,9030.0,1434.0,775.0,3710.0,1712.0,301.0,0.0,3014.0,2802.0,0.0,0.14816000000000001,0.0398,0.7066,2013.0,0.9301178203171567,23.86192700479881,6.297071129702721,0.8504719324387231,6,0.21,0.78,0.02,0.022,0.2
23118723,2024-03-19,SAILTWR6NB,128.0,9.49,9567.0,1011.0,892.0,4208.0,2618.0,94.0,568.0,6406.0,1059.0,0.0,0.14816000000000001,0.0398,0.7066,3280.0,0.9309767983058334,50.04687499960901,9.462908011860076,0.7981707317070738,69,0.17,1.28,0.02,0.019,0.18
23118730,2024-03-19,1786550DHCR,123.3,9.48,9189.0,0.0,797.0,3107.0,1722.0,298.0,0.0,5905.0,1084.0,0.0,0.14816000000000001,0.0398,0.7066,2020.0,0.9286037053703223,47.89132197852481,9189000000000.0,0.8524752475243305,4,0.21,0.75,0.017,0.02,0.2
23318755,2024-03-20,2062BK1,124.5,10.21,8493.0,1890.0,594.0,2599.0,1699.0,251.0,0.0,6438.0,1014.0,0.0,0.15104347826086958,0.03126086956521739,0.8229565217391305,1950.0,0.9242075569673802,51.710843373078625,4.493650793648416,0.8712820512816045,6,0.19,0.77,0.025,0.024,0.21
23318756,2024-03-20,2062BK1,123.47,8.88,9903.0,2529.0,773.0,3314.0,1691.0,255.0,0.0,6196.0,978.0,0.0,0.15104347826086958,0.03126086956521739,0.8229565217391305,1946.0,0.9329051756635218,50.182230500929926,3.915776986949816,0.8689619732780736,6,0.2,0.72,0.016,0.024,0.2
23318758,2024-03-20,1786500D,122.89,9.5,9993.0,1716.0,710.0,7642.0,1684.0,241.0,0.0,6332.0,998.0,0.0,0.15104347826086958,0.03126086956521739,0.8229565217391305,1925.0,0.9282423143671862,51.52575473959211,5.82342657342318,0.8748051948047404,2,0.18,0.73,0.022,0.026,0.2
23318760,2024-03-20,2062BK1,122.01,8.88,9183.0,2304.0,665.0,5378.0,1709.0,251.0,0.0,6461.0,1017.0,0.0,0.15104347826086958,0.03126086956521739,0.8229565217391305,1960.0,0.9321567728555875,52.95467584580809,3.9856770833316033,0.8719387755097592,6,0.2,0.76,0.022,0.02,0.24
23318764,2024-03-20,2062BK1,117.1,8.29,10053.0,1821.0,701.0,4005.0,1724.0,227.0,0.0,5928.0,958.0,0.0,0.15104347826086958,0.03126086956521739,0.8229565217391305,1951.0,0.9338862748151058,50.62339880400834,5.520593080721845,0.883649410558235,6,0.18,0.78,0.025,0.024,0.19
23318769,2024-03-20,2062BK1,126.11,10.92,10512.0,2364.0,809.0,8351.0,1724.0,268.0,0.0,6312.0,1018.0,271.0,0.15104347826086958,0.03126086956521739,0.8229565217391305,1992.0,0.920309421287891,50.05154230394059,4.4467005076123325,0.8654618473891238,6,0.2,0.74,0.016,0.015,0.2
23318773,2024-03-20,2062BK1,125.2,10.28,10743.0,1869.0,798.0,5530.0,1767.0,288.0,0.0,6509.0,1054.0,199.0,0.15104347826086958,0.03126086956521739,0.8229565217391305,2055.0,0.9241216415638907,51.98881789095855,5.747993579451178,0.8598540145981217,6,0.18,0.74,0.018,0.019,0.23
23318775,2024-03-20,2062BK1,124.25,10.68,11148.0,1869.0,791.0,3881.0,2459.0,103.0,491.0,6302.0,1009.0,261.0,0.15104347826086958,0.03126086956521739,0.8229565217391305,3053.0,0.9208478470249697,50.720321931181324,5.964686998391672,0.8054372748113968,6,0.16,1.27,0.028,0.017,0.21
23318779,2024-03-20,SEQRFE550D,116.23,9.69,10554.0,1200.0,792.0,3761.0,1631.0,261.0,0.0,5358.0,868.0,333.0,0.15104347826086958,0.03126086956521739,0.8229565217391305,1892.0,0.9230463786457827,46.098253462564756,8.79499999999267,0.8620507399572611,73,0.19,0.75,0.018,0.019,0.21
23318781,2024-03-20,SEQRFE550D,121.14,9.88,8994.0,1035.0,688.0,3730.0,1789.0,292.0,0.0,5777.0,934.0,344.0,0.15104347826086958,0.03126086956521739,0.8229565217391305,2081.0,0.9245916653875393,47.6886247313217,8.689855072455373,0.8596828447857474,73,0.19,0.74,0.016,0.014,0.21
23318783,2024-03-20,SEQRFE550D,121.95,9.09,8790.0,1023.0,804.0,2191.0,1688.0,288.0,0.0,6063.0,1529.0,0.0,0.15104347826086958,0.03126086956521739,0.8229565217391305,1976.0,0.9306318681247664,49.717097170564024,8.592375366560516,0.8542510121453166,73,0.22,0.75,0.015,0.015,0.22
23318787,2024-03-20,2062BK1,119.52,10.21,8718.0,816.0,804.0,3475.0,1697.0,84.0,0.0,5698.0,918.0,324.0,0.15104347826086958,0.03126086956521739,0.8229565217391305,1781.0,0.9212980806218971,47.674029450739006,10.683823529398673,0.952835485681666,6,0.2,0.75,0.018,0.018,0.21
23318766,2024-03-20,2062BK1,121.49,10.08,10713.0,1818.0,821.0,8373.0,1738.0,271.0,0.0,6212.0,995.0,371.0,0.15104347826086958,0.03126086956521739,0.8229565217391305,2009.0,0.9233867902947224,51.13178039302715,5.8927392739241515,0.8651070184166924,6,0.17,0.74,0.015,0.014,0.2
23318777,2024-03-20,2062BK1,121.97,10.28,11238.0,1188.0,820.0,4274.0,1650.0,258.0,0.0,5950.0,964.0,326.0,0.15104347826086958,0.03126086956521739,0.8229565217391305,1908.0,0.9222684309949167,48.78248749652552,9.459595959587997,0.8647798742133832,6,0.19,0.76,0.02,0.015,0.21
23118759,2024-03-20,2062BK1,124.33,10.08,5985.0,990.0,439.0,3165.0,1726.0,251.0,0.0,6521.0,1069.0,0.0,0.15104347826086958,0.03126086956521739,0.8229565217391305,1977.0,0.9250055799350867,52.44912732202647,6.045454545448439,0.8730399595342069,6,0.2,0.77,0.029,0.016,0.21
23118754,2024-03-20,SEQRFE550D,124.59,9.48,11412.0,738.0,802.0,1496.0,1778.0,300.0,145.0,6369.0,1033.0,0.0,0.15104347826086958,0.03126086956521739,0.8229565217391305,2223.0,0.9292906690465483,51.1196725254746,15.463414634125389,0.7998200629775979,73,0.21,0.77,0.016,0.014,0.17
23118757,2024-03-20,2062BK1,126.07,9.88,13899.0,492.0,790.0,2306.0,1682.0,260.0,0.0,6664.0,1102.0,0.0,0.15104347826086958,0.03126086956521739,0.8229565217391305,1942.0,0.9273262228692364,52.85952248708765,28.24999999994258,0.8661174047369381,6,0.2,0.74,0.023,0.022,0.21
23318789,2024-03-20,SAILTWR6NB,116.03,9.5,9030.0,1311.0,801.0,2865.0,2530.0,108.0,501.0,5967.0,1207.0,0.0,0.15104347826086958,0.03126086956521739,0.8229565217391305,3139.0,0.9243208794636794,51.42635525250861,6.8878718535416565,0.8059891685247512,69,0.18,1.28,0.026,0.015,0.21
23118761,2024-03-20,2062BK1,124.39,8.69,10419.0,1461.0,789.0,3891.0,1721.0,267.0,0.0,6465.0,1058.0,0.0,0.15104347826086958,0.03126086956521739,0.8229565217391305,1988.0,0.9347009317633401,51.9736313204279,7.13141683777746,0.8656941649895041,6,0.17,0.76,0.02,0.016,0.19
23118763,2024-03-20,2062BK1,125.85,9.22,9600.0,690.0,789.0,3762.0,1726.0,271.0,0.0,6551.0,1072.0,0.0,0.15104347826086958,0.03126086956521739,0.8229565217391305,1997.0,0.9317390982384561,52.05403257805281,13.913043478240706,0.8642964446665677,6,0.2,0.76,0.028,0.022,0.21
23118765,2024-03-20,SEQRFE550D,127.17,0.0,12885.0,1938.0,797.0,6609.0,1710.0,271.0,0.0,5782.0,1057.0,0.0,0.15104347826086958,0.03126086956521739,0.8229565217391305,1981.0,0.9999999999921365,45.466698120268404,6.648606811142081,0.8632004038360105,73,0.19,0.78,0.02,0.016,0.23
23118767,2024-03-20,2062BK1,119.27,10.93,9963.0,3075.0,812.0,2925.0,1719.0,294.0,0.0,6689.0,1323.0,0.0,0.15104347826086958,0.03126086956521739,0.8229565217391305,2013.0,0.9160522273355143,56.082837259528105,3.2399999999989464,0.8539493293587412,6,0.17,0.76,0.02,0.019,0.22
23118768,2024-03-20,SEQRFE550D,123.63,10.67,12762.0,4437.0,802.0,2743.0,1722.0,301.0,0.0,6664.0,1152.0,0.0,0.15104347826086958,0.03126086956521739,0.8229565217391305,2023.0,0.9205510052053572,53.90277440707027,2.876267748478053,0.8512110726639391,73,0.21,0.83,0.027,0.017,0.22
